All Transactions Report Created: 2018-06-30 18:02:18 -0500
,
Filter Criteria:,Last Year
,All Accounts
,Any Status
,
,"Scheduled","Split","Date","Type","Check #","Security","Payee","Category","Comm/Fee","Shares","Amount","Account","Memo/Notes"
,,,"2/21/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-91.92","91.92","Fidelity HSA XX5575",""
,,,"2/21/2017","Payment/Deposit",,"","Chick-fil-a","Dining:Family","",,"-12.24","Costco Visa 5455",
,,,"2/21/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-29.70","Kohls 3215(25)",
,,,"2/21/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-149.63","Discover 3128(6)",
,,,"2/21/2017","Payment/Deposit",,"","McDonald's","Dining:Family","",,"-6.96","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"2/21/2017","Payment/Deposit",,"","AMK*PTH AMERIMARK DIRE 866-345-4","Fix Me","",,"-29.99","Discover 3128(6)",
,,,"2/21/2017","Payment/Deposit",,"","CVS Pharmacy","Medical:Medicine","",,"-91.92","Fidelity HSA XX5575","NORMAL DISTR PARTIAL CVS/PHARMACY #08237     LEAWOOD       KS"
,,,"2/20/2017","Payment/Deposit",,"","McDonald's","Dining:Greg","",,"-5.01","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"2/20/2017","Payment/Deposit",,"","From savings","Transfer:[Checking]","",,"-4,000.00","Savings","11113989"
,,,"2/20/2017","Payment/Deposit",,"","From savings","Transfer:[Savings]","",,"4,000.00","Checking","11113989"
,,,"2/20/2017","Payment/Deposit",,"","KOHLS","Transfer:[Checking]","",,"402.94","Kohls 3215(25)","payment (auto)"
,,,"2/20/2017","Payment/Deposit",,"","KOHLS","Transfer:[Kohls 3215(25)]","",,"-402.94","Checking","payment (auto)"
,,,"2/20/2017","Payment/Deposit",,"","Kcpt Donations","Charity:Cash","",,"-19.00","Checking",
,,,"2/19/2017","Payment/Deposit",,"","Panera","Dining:Terry","",,"-25.37","Costco Visa 5455",
,,,"2/19/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-4.30","Discover 3128(6)",
,,,"2/19/2017","Payment/Deposit",,"","OLIVE GARDE00015354140 OLATHE KS","Dining:Family","",,"-39.27","Discover 3128(6)",
,,,"2/19/2017","Payment/Deposit",,"","BELFONTES CARWASH - KC KANSAS CI","Auto:Cleaning","",,"-12.00","Discover 3128(6)",
,,,"2/19/2017","Payment/Deposit",,"","Amazon.com","Clothing:Terry","",,"-18.03","Discover 3128(6)","lingerie?"
,,,"2/19/2017","Payment/Deposit",,"","Amazon.com","Books","",,"-12.99","Discover 3128(6)","TD study"
,,,"2/19/2017","Payment/Deposit",,"","Purchase Finance Charge","Auto & Transport:Auto Payment:Interest","",,"-0.29","AMEX Everyday(22)",
,,,"2/18/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-53.22","Sears 9920(29)",
,,,"2/18/2017","Payment/Deposit",,"","UNION STATION KC SWIPED KANSAS C","Entertainment","",,"-35.90","Discover 3128(6)","pompeii"
,,,"2/18/2017","Payment/Deposit",,"","AMAZON DIGITAL SVCS 866-216-1072","Subscriptions","",,"-8.99","Discover 3128(6)","showtime"
,,,"2/17/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-40.75","40.75","Fidelity HSA XX5575",""
,,,"2/17/2017","Payment/Deposit",,"","THE HOMESTEADER CAFE KANSAS CITY","Dining:Family","",,"-31.72","Discover 3128(6)",
,,,"2/17/2017","Payment/Deposit",,"","ZARDAS BBQ LENEXA KS","Dining:Greg","",,"-11.51","Discover 3128(6)",
,,,"2/17/2017","Payment/Deposit",,"","UNION STATION PARKING KANSAS CIT","Entertainment","",,"-3.00","Discover 3128(6)",
,,,"2/17/2017","Payment/Deposit",,"","CVS Pharmacy","Medical:Medicine","",,"-40.75","Fidelity HSA XX5575","NORMAL DISTR PARTIAL CVS/PHARMACY #08237     LEAWOOD       KS"
,,,"2/16/2017","Payment/Deposit",,"","QT","Auto:Fuel","",,"-40.40","Costco Visa 5455","odyssey"
,,,"2/16/2017","Payment/Deposit",,"","SEARS WARRANTY 855-256-2467 FL","Fix Me","",,"-49.99","Discover 3128(6)",
,,,"2/15/2017","Buy",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Buy","","14.496","-169.60","IBM 401k Fidelity","CONTRIBUTION;VANG LT TREASURY ADM OQAX;as of 02/15/2017"
,,,"2/15/2017","Buy",,"Stable Value","Stable Value","Investments:Buy","","26.423","-169.60","IBM 401k Fidelity","CONTRIBUTION;INTEREST INCOME FUND OJFA;as of 02/15/2017"
,,,"2/15/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","214.58","-214.58","Fidelity HSA XX5575",""
,,,"2/15/2017","Payment/Deposit",,"","METCALF COP OVERLAND PARKKS","Fix Me","",,"-5.00","Discover 3128(6)",
,,,"2/15/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Personal","",,"-75.10","Discover 3128(6)","TD diet"
,,,"2/15/2017","Payment/Deposit",,"","Panda Express","Dining:Greg","",,"-6.55","Discover 3128(6)",
,,,"2/15/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"214.58","Fidelity HSA XX5575","Medical savings plan"
,,,"2/15/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"339.20","IBM 401k Fidelity","contribution"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"5,653.25","Savings","Gross pay"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"78.54","Savings","Life Insurance (implied)"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Medicare","",,"-78.19","Savings","Paycheck"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Soc Sec","",,"-334.33","Savings","Paycheck"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Fed","",,"-564.97","Savings","Paycheck"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Kansas","",,"-175.64","Savings","Paycheck"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[IBM 401k Fidelity]","",,"-339.20","Savings","contribution"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Medical","",,"-124.78","Savings","Health care (medical + dental)"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Fidelity HSA XX5575]","",,"-214.58","Savings","Medical savings plan"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-71.64","Savings","Life Insurance"
,,"S","2/15/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-78.54","Savings","LIfe Insurance (implied)"
,,,"2/15/2017","Payment/Deposit",,"","IBM Match","Misc Inc","",,"460.00","Deferred 401k Match","IBM Match"
,,,"2/15/2017","Payment/Deposit",,"","Water District #1","Utilities:Water","",,"-99.07","Checking",
,,,"2/15/2017","Payment/Deposit",,"","Costco Visa","Transfer:[Checking]","",,"91.97","Costco Visa 5455","payment (auto)"
,,,"2/15/2017","Payment/Deposit",,"","Costco Visa","Transfer:[Costco Visa 5455]","",,"-91.97","Checking","payment (auto)"
,,,"2/14/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-28.91","Sears 9920(29)",
,,,"2/14/2017","Payment/Deposit",,"","Sprouts","Groceries","",,"-39.68","Sears 9920(29)",
,,,"2/14/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-56.92","Discover 3128(6)",
,,,"2/14/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-12.58","Discover 3128(6)",
,,,"2/14/2017","Payment/Deposit",,"","Chick-fil-a","Dining:Greg","",,"-7.05","Discover 3128(6)",
,,,"2/14/2017","Payment/Deposit",,"","McDonald's","Dining:Greg","",,"-1.09","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"2/14/2017","Payment/Deposit",,"","AMEX Everyday","Transfer:[Checking]","",,"248.00","AMEX Everyday(22)","payment (auto)"
,,,"2/14/2017","Payment/Deposit",,"","AMEX Everyday","Transfer:[AMEX Everyday(22)]","",,"-248.00","Checking","payment (auto)"
,,,"2/13/2017","Payment/Deposit",,"","Seasons 52","Dining:Family","",,"-86.93","Costco Visa 5455",
,,,"2/13/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-25.26","Discover 3128(6)",
,,,"2/13/2017","Payment/Deposit",,"","McDonald's","Dining:Greg","",,"-5.01","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"2/13/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-14.19","Discover 3128(6)",
,,,"2/12/2017","Payment/Deposit",,"","RED ROBIN","Dining:Family","",,"-27.54","Costco Visa 5455",
,,,"2/11/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-59.43","Kohls 3215(25)",
,,,"2/11/2017","Payment/Deposit",,"","Applebees","Dining:Terry","",,"-17.79","Costco Visa 5455",
,,,"2/11/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-13.58","Discover 3128(6)",
,,,"2/11/2017","Payment/Deposit",,"","DOLLAR-GENERAL #7805 OLATHE KS","Fix Me","",,"-27.31","Discover 3128(6)",
,,,"2/11/2017","Payment/Deposit",,"","Big Lots","Fix Me","",,"-21.85","Discover 3128(6)",
,,,"2/11/2017","Payment/Deposit",,"","BEDBATH&BEYOND OVERLAND KS","Fix Me","",,"-13.05","Discover 3128(6)",
,,,"2/11/2017","Payment/Deposit",,"","DOLLAR TREE OLATHE KS","Fix Me","",,"-7.65","Discover 3128(6)",
,,,"2/11/2017","Payment/Deposit",,"","AMAZON MKTPLACE PMTS AMAZON MKTP","Fix Me","",,"-24.77","Discover 3128(6)",
,,,"2/11/2017","Payment/Deposit",,"","AMAZON MKTPLACE PMTS AMAZON MKTP","Fix Me","",,"-22.95","Discover 3128(6)",
,,,"2/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Checking]","",,"0.00","Loan Nissan Leaf",
,,,"2/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Checking]","",,"628.40","Loan Nissan Leaf",
,,"S","2/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Loan Nissan Leaf]","",,"-628.40","Checking",
,,"S","2/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Auto & Transport:Auto Payment:Interest","",,"-9.49","Checking",
,,"S","2/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Loan Nissan Leaf]","",,"0.00","Checking",
,,"S","2/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Auto & Transport:Auto Payment","",,"0.00","Checking",
,,,"2/10/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-45","45.00","Fidelity HSA XX5575",""
,,,"2/10/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-9.28","Kohls 3215(25)",
,,,"2/10/2017","Payment/Deposit",,"","Panda Express","Dining:Greg","",,"-6.55","Discover 3128(6)",
,,,"2/10/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL STAR CHIROP","Medical:Chiropractic","",,"-45.00","Fidelity HSA XX5575","NORMAL DISTR PARTIAL STAR CHIROPRACTIC       SHAWNEE       KS"
,,,"2/10/2017","Payment/Deposit",,"","INTERNET PAYMENT - THANK YOU","Transfer:[Discover4221(6)]","",,"-15.99","Checking",
,,,"2/10/2017","Payment/Deposit",,"","INTERNET PAYMENT - THANK YOU","Transfer:[Checking]","",,"15.99","Discover4221(6)",
,,,"2/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Transfer:[Checking]","",,"560.57","CapFed Mortgage 2013",
,,"S","2/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Transfer:[CapFed Mortgage 2013]","",,"-560.57","Checking",
,,"S","2/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Int Exp","",,"-199.49","Checking",
,,"S","2/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Transfer:[Escrow 2013 13914 Ash]","",,"-437.78","Checking",
,,"S","2/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Transfer:[Escrow 2013 13914 Ash]","",,"-29.16","Checking",
,,,"2/9/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-96.48","Discover 3128(6)",
,,,"2/9/2017","Payment/Deposit",,"","DOLLAR TREE OVERLAND PARKKS","Fix Me","",,"-5.44","Discover 3128(6)",
,,,"2/9/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-35.10","Sears 9920(29)",
,,,"2/9/2017","Payment/Deposit",,"","NEW REFLECTIONS OLATHE KS","Personal","",,"-40.00","Discover 3128(6)","TD hair"
,,,"2/8/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-22.96","Sears 9920(29)",
,,,"2/8/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-32.26","Sears 9920(29)",
,,,"2/8/2017","Payment/Deposit",,"","TALK OF THE TOWN GRILL & OVERLAN","Dining:Greg","",,"-10.71","Discover 3128(6)",
,,,"2/8/2017","Payment/Deposit",,"","McDonald's","Dining:Family","",,"-6.44","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"2/7/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-63.36","Discover 3128(6)",
,,,"2/7/2017","Payment/Deposit",,"","McDonald's","Dining:Greg","",,"-6.51","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"2/7/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Personal","",,"-99.91","Discover 3128(6)","TD diet"
,,,"2/7/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-37.84","Discover 3128(6)",
,,,"2/7/2017","Payment/Deposit",,"","JOES KC BAR B QUE OF OLA OLATHE","Dining:Family","",,"-29.58","Discover 3128(6)",
,,,"2/7/2017","Payment/Deposit",,"","TWISTERS FROZEN CUSTARD","Dining:Terry","",,"-5.17","BOA AAA 8044(1)",
,,,"2/7/2017","Payment/Deposit",,"","From savings","Transfer:[Checking]","",,"-2,000.00","Savings",
,,,"2/7/2017","Payment/Deposit",,"","From savings","Transfer:[Savings]","",,"2,000.00","Checking",
,,,"2/6/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-27.30","Kohls 3215(25)",
,,,"2/6/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-27.31","Kohls 3215(25)",
,,,"2/6/2017","Payment/Deposit",,"","TWISTERS FROZEN CUSTARD","Dining:Family","",,"-14.97","BOA AAA 8044(1)","TWISTERS FROZEN CUSTARD OVERLAND"
,,,"2/6/2017","Payment/Deposit",,"","ATM Old Metcalf 13500 Metcalf Avenue","Transfer:[Checking]","",,"60.00","Terry Cash","ATM OLD METCALF 13500 METCALF AVENUE OVERLAND PARKKS CARD NBR: -"
,,,"2/6/2017","Payment/Deposit",,"","ATM Old Metcalf 13500 Metcalf Avenue","Transfer:[Terry Cash]","",,"-60.00","Checking","ATM OLD METCALF 13500 METCALF AVENUE OVERLAND PARKKS CARD NBR: -"
,,,"2/5/2017","Payment/Deposit",,"","ATT","Utilities:Telephone","",,"-273.81","Discover 3128(6)","wireless"
,,,"2/5/2017","Payment/Deposit",,"","THE ATHLETIC CLUB OF O OVERLAND","Membership","",,"-62.04","Discover 3128(6)",
,,,"2/5/2017","Payment/Deposit",,"","Campus Crusade for Christ","Charity:Cash:Crusade","",,"-85.00","Checking","Austin"
,,,"2/4/2017","Payment/Deposit",,"","AMC ONLINE #9640 888-440-4262 KS","Entertainment","",,"-17.94","Discover 3128(6)","passengers"
,,"S","2/4/2017","Payment/Deposit",,"","KCPL","Utilities:Gas & Electric","",,"-156.05","Checking",
,,"S","2/4/2017","Payment/Deposit",,"","KCPL","Insurance:Homeowners","",,"-6.41","Checking","surge protection fee"
,,"S","2/4/2017","Payment/Deposit",,"","KCPL","Utilities:Gas & Electric","",,"-54.02","Checking","extra"
,,,"2/4/2017","Payment/Deposit",,"","Barclay (Wyndham)","Transfer:[Checking]","",,"28.50","Wyndham Visa 3374(8)","payment (auto)"
,,,"2/4/2017","Payment/Deposit",,"","Barclay (Wyndham)","Transfer:[Wyndham Visa 3374(8)]","",,"-28.50","Checking","payment (auto)"
,,,"2/3/2017","Payment/Deposit",,"","Lands End","Fix Me","",,"-63.20","Sears 9920(29)",
,,,"2/3/2017","Payment/Deposit",,"","Popeyes","Dining:Greg","",,"-7.09","Discover 3128(6)",
,,,"2/2/2017","Payment/Deposit",,"","GoNext Cruise Deposit","Vacation","",,"-2,300.00","Costco Visa 5455",
,,,"2/2/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-18.49","Costco Visa 5455",
,,,"2/2/2017","Payment/Deposit",,"","JOANN ETC #1926 OVERLAND PARKKS","Fix Me","",,"-39.83","Discover 3128(6)",
,,,"2/2/2017","Payment/Deposit",,"","STAPLES 00118471105 OVERLAND PAR","Fix Me","",,"-11.42","Discover 3128(6)",
,,,"2/2/2017","Payment/Deposit",,"","Jose Peppers","Dining:Family","",,"-39.66","Discover 3128(6)",
,,,"2/2/2017","Payment/Deposit",,"","Hmd New Yorker","Subscriptions","",,"-12.00","Discover 3128(6)",
,,,"2/2/2017","Payment/Deposit",,"","Panda Express","Dining:Greg","",,"-6.55","Discover 3128(6)",
,,,"2/1/2017","Sell",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Sell","","-0.177","2.07","IBM 401k Fidelity","FEES;VANG LT TREASURY ADM OQAX;as of 02/01/2017"
,,,"2/1/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","214.58","-214.58","Fidelity HSA XX5575",""
,,,"2/1/2017","Payment/Deposit",,"","Fees","Invest Exp","",,"-2.07","IBM 401k Fidelity","fees"
,,,"2/1/2017","Payment/Deposit",,"","Netflix.Com","Entertainment","",,"-9.99","Discover 3128(6)",
,,,"2/1/2017","Payment/Deposit",,"","STEAK-N-SHAKE OLATHE KS","Dining:Greg","",,"-6.32","Discover 3128(6)",
,,,"2/1/2017","Payment/Deposit",,"","FANDANGO.COM FANDANGO.COM CA","Fix Me","",,"-23.55","Discover 3128(6)",
,,,"2/1/2017","Payment/Deposit",,"","NPG*SCIENTIFICAMERICAN 800-333-1","Subscriptions","",,"-99.00","Discover 3128(6)",
,,,"2/1/2017","Payment/Deposit",,"","Discover Card (4221)","Transfer:[Checking]","",,"25.67","Discover4221(6)","payment (auto)"
,,,"2/1/2017","Payment/Deposit",,"","Discover Card (4221)","Transfer:[Discover4221(6)]","",,"-25.67","Checking","payment (auto)"
,,,"2/1/2017","Payment/Deposit",,"","AAA Visa","Transfer:[Checking]","",,"125.95","BOA AAA 8044(1)","payment (auto)"
,,,"2/1/2017","Payment/Deposit",,"","AAA Visa","Transfer:[BOA AAA 8044(1)]","",,"-125.95","Checking","payment (auto)"
,,,"1/31/2017","Interest Income",,"",,"Investments:Interest Income","",,"60.85","IBM Pension",""
,,,"1/31/2017","Reinvest Dividend",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Reinvest Dividend","","18.279","0.00","IBM 401k Fidelity","DIVIDEND;VANG LT TREASURY ADM OQAX;as of 01/31/2017"
,,,"1/31/2017","Buy",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Buy","","14.385","-169.60","IBM 401k Fidelity","CONTRIBUTION;VANG LT TREASURY ADM OQAX;as of 01/31/2017"
,,,"1/31/2017","Buy",,"Stable Value","Stable Value","Investments:Buy","","26.454","-169.60","IBM 401k Fidelity","CONTRIBUTION;INTEREST INCOME FUND OJFA;as of 01/31/2017"
,,,"1/31/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","0.03","-0.03","Fidelity HSA XX5575",""
,,,"1/31/2017","Payment/Deposit",,"","Balance Adjustment","Cash","",,"-85.00","Terry Cash","bal 75"
,,,"1/31/2017","Payment/Deposit",,"","Balance Adjustment","Cash","",,"-6.00","Greg Cash","bal 300"
,,,"1/31/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-78.25","Sears 9920(29)",
,,,"1/31/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-8.96","Discover 3128(6)",
,,,"1/31/2017","Payment/Deposit",,"","INTEREST CREDITED DEPOSIT","Int Inc","",,"0.10","Checking",
,,,"1/31/2017","Payment/Deposit",,"","INTEREST CREDITED DEPOSIT","Int Inc","",,"1.58","Savings",
,,,"1/31/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Fix Me","",,"-108.13","Discover 3128(6)",
,,,"1/31/2017","Payment/Deposit",,"","Interest Earned","Uncategorized","",,"0.03","Fidelity HSA XX5575","INTEREST EARNED"
,,,"1/31/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"214.58","Fidelity HSA XX5575","Medical savings plan"
,,,"1/31/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"339.20","IBM 401k Fidelity","contribution"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"5,653.25","Savings","Gross pay"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"78.54","Savings","Life Insurance (implied)"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Medicare","",,"-78.19","Savings","Paycheck"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Soc Sec","",,"-334.33","Savings","Paycheck"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Fed","",,"-564.97","Savings","Paycheck"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Kansas","",,"-175.64","Savings","Paycheck"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[IBM 401k Fidelity]","",,"-339.20","Savings","contribution"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Medical","",,"-124.78","Savings","Health care (medical + dental)"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Fidelity HSA XX5575]","",,"-214.58","Savings","Medical savings plan"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"0.00","Savings","Life Insurance"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-78.54","Savings","LIfe Insurance (implied)"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Charity:Cash","",,"-40.00","Savings","3&2"
,,"S","1/31/2017","Payment/Deposit",,"","IBM Paycheck","Charity:Cash","",,"-60.00","Savings","ku alzheimer"
,,,"1/31/2017","Payment/Deposit",,"","IBM Match","Misc Inc","",,"460.00","Deferred 401k Match","IBM Match"
,,,"1/30/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-540","540.00","Fidelity HSA XX5575",""
,,,"1/30/2017","Payment/Deposit",,"","Joes","Dining:Greg","",,"-12.00","Discover 3128(6)",
,,,"1/30/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL RESPONSIVE","Medical:Doctor","",,"-85.00","Fidelity HSA XX5575","MD Chinn"
,,,"1/30/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL MIRABILE, M","Uncategorized","",,"-400.00","Fidelity HSA XX5575","pellet"
,,,"1/30/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL COLLEGE PAR","Medical:Medicine","",,"-55.00","Fidelity HSA XX5575","TD"
,,,"1/29/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-162.22","Costco Visa 5455",
,,,"1/29/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-85.73","Discover 3128(6)",
,,,"1/28/2017","Payment/Deposit",,"","OVERLAND PARK 16 OVERLAND PARKKS","Entertainment","",,"-15.00","Discover 3128(6)","hidden figures"
,,,"1/28/2017","Payment/Deposit",,"","OVERLAND PARK 16 OVERLAND PARKKS","Dining:Terry","",,"-6.26","Discover 3128(6)","concessions"
